scenario_id,hour,wind_mw,da_price,si
10_19_3,18,259.65,45.27,0
10_19_3,19,288.861,44.11,0
10_19_3,20,319.618,42.96,0
10_19_3,21,322.031,41.47,1
10_19_3,22,309.413,40.25,1
10_19_3,23,311.159,38.07,1
11_0_0,0,404.648,27.32,0
11_0_0,1,374.444,27.08,0
11_0_0,2,349.102,27.09,0
11_0_0,3,339.377,28.61,0
11_0_0,4,325.435,40.25,0
11_0_0,5,307.667,52.94,1
11_0_0,6,290.09,59.61,1
11_0_0,7,288.393,49.04,0
11_0_0,8,295.525,42.91,0
11_0_0,9,290.177,41.01,0
11_0_0,10,310.716,34.9,0
11_0_0,11,336.366,33.02,0
11_0_0,12,342.827,33.28,1
11_0_0,13,424.771,34.06,0
11_0_0,14,484.885,36.34,1
11_0_0,15,494.944,49.02,1
11_0_0,16,493.507,58.28,0
11_0_0,17,485.594,64.69,1
11_0_0,18,473.472,58.94,1
11_0_0,19,454.858,50.45,0
11_0_0,20,454.849,43.54,0
11_0_0,21,463.217,37.94,1
11_0_0,22,472.045,28.13,1
11_0_0,23,475.576,29.14,1
11_0_1,0,404.648,27.32,1
11_0_1,1,374.444,27.08,1
11_0_1,2,349.102,27.09,1
11_0_1,3,339.377,28.61,1
11_0_1,4,325.435,40.25,1
11_0_1,5,307.667,52.94,1
11_0_1,6,290.09,59.61,0
11_0_1,7,288.393,49.04,1
11_0_1,8,295.525,42.91,1
11_0_1,9,290.177,41.01,0
11_0_1,10,310.716,34.9,1
11_0_1,11,336.366,33.02,0
11_0_1,12,342.827,33.28,1
11_0_1,13,424.771,34.06,1
11_0_1,14,484.885,36.34,1
11_0_1,15,494.944,49.02,0
11_0_1,16,493.507,58.28,1
11_0_1,17,485.594,64.69,1
11_0_1,18,473.472,58.94,0
11_0_1,19,454.858,50.45,0
11_0_1,20,454.849,43.54,1
11_0_1,21,463.217,37.94,0
11_0_1,22,472.045,28.13,0
11_0_1,23,475.576,29.14,1
11_0_2,0,404.648,27.32,0
11_0_2,1,374.444,27.08,1
11_0_2,2,349.102,27.09,0
11_0_2,3,339.377,28.61,1
11_0_2,4,325.435,40.25,0
11_0_2,5,307.667,52.94,1
11_0_2,6,290.09,59.61,0
11_0_2,7,288.393,49.04,1
11_0_2,8,295.525,42.91,0
11_0_2,9,290.177,41.01,1
11_0_2,10,310.716,34.9,1
11_0_2,11,336.366,33.02,1
11_0_2,12,342.827,33.28,1
11_0_2,13,424.771,34.06,0
11_0_2,14,484.885,36.34,1
11_0_2,15,494.944,49.02,0
11_0_2,16,493.507,58.28,0
11_0_2,17,485.594,64.69,0
11_0_2,18,473.472,58.94,1
11_0_2,19,454.858,50.45,1
11_0_2,20,454.849,43.54,0
11_0_2,21,463.217,37.94,1
11_0_2,22,472.045,28.13,0
11_0_2,23,475.576,29.14,0
11_0_3,0,404.648,27.32,0
11_0_3,1,374.444,27.08,0
11_0_3,2,349.102,27.09,0
11_0_3,3,339.377,28.61,1
11_0_3,4,325.435,40.25,1
11_0_3,5,307.667,52.94,0
11_0_3,6,290.09,59.61,0
11_0_3,7,288.393,49.04,0
11_0_3,8,295.525,42.91,1
11_0_3,9,290.177,41.01,0
11_0_3,10,310.716,34.9,1
11_0_3,11,336.366,33.02,1
11_0_3,12,342.827,33.28,1
11_0_3,13,424.771,34.06,1
11_0_3,14,484.885,36.34,0
11_0_3,15,494.944,49.02,1
11_0_3,16,493.507,58.28,1
11_0_3,17,485.594,64.69,1
11_0_3,18,473.472,58.94,0
11_0_3,19,454.858,50.45,0
11_0_3,20,454.849,43.54,0
11_0_3,21,463.217,37.94,1
11_0_3,22,472.045,28.13,1
11_0_3,23,475.576,29.14,1
11_1_0,0,404.648,47.55,0
11_1_0,1,374.444,47.1,0
11_1_0,2,349.102,46.74,0
11_1_0,3,339.377,47.12,0
11_1_0,4,325.435,47.39,0
11_1_0,5,307.667,47.93,1
11_1_0,6,290.09,48.34,1
11_1_0,7,288.393,48.89,0
11_1_0,8,295.525,49.86,0
11_1_0,9,290.177,50.54,0
11_1_0,10,310.716,51.11,0
11_1_0,11,336.366,50.73,0
11_1_0,12,342.827,50.43,1
11_1_0,13,424.771,50.28,0
11_1_0,14,484.885,50.58,1
11_1_0,15,494.944,51.61,1
11_1_0,16,493.507,53.43,0
11_1_0,17,485.594,58.05,1
11_1_0,18,473.472,57.94,1
11_1_0,19,454.858,54.69,0
11_1_0,20,454.849,51.94,0
11_1_0,21,463.217,51.04,1
11_1_0,22,472.045,49.46,1
11_1_0,23,475.576,50.18,1
11_1_1,0,404.648,47.55,1
11_1_1,1,374.444,47.1,1
11_1_1,2,349.102,46.74,1
11_1_1,3,339.377,47.12,1
11_1_1,4,325.435,47.39,1
11_1_1,5,307.667,47.93,1
11_1_1,6,290.09,48.34,0
11_1_1,7,288.393,48.89,1
11_1_1,8,295.525,49.86,1
11_1_1,9,290.177,50.54,0
11_1_1,10,310.716,51.11,1
11_1_1,11,336.366,50.73,0
11_1_1,12,342.827,50.43,1
11_1_1,13,424.771,50.28,1
11_1_1,14,484.885,50.58,1
11_1_1,15,494.944,51.61,0
11_1_1,16,493.507,53.43,1
11_1_1,17,485.594,58.05,1
11_1_1,18,473.472,57.94,0
11_1_1,19,454.858,54.69,0
11_1_1,20,454.849,51.94,1
11_1_1,21,463.217,51.04,0
11_1_1,22,472.045,49.46,0
11_1_1,23,475.576,50.18,1
11_1_2,0,404.648,47.55,0
11_1_2,1,374.444,47.1,1
11_1_2,2,349.102,46.74,0
11_1_2,3,339.377,47.12,1
11_1_2,4,325.435,47.39,0
11_1_2,5,307.667,47.93,1
11_1_2,6,290.09,48.34,0
11_1_2,7,288.393,48.89,1
11_1_2,8,295.525,49.86,0
11_1_2,9,290.177,50.54,1
11_1_2,10,310.716,51.11,1
11_1_2,11,336.366,50.73,1
11_1_2,12,342.827,50.43,1
11_1_2,13,424.771,50.28,0
11_1_2,14,484.885,50.58,1
11_1_2,15,494.944,51.61,0
11_1_2,16,493.507,53.43,0
11_1_2,17,485.594,58.05,0
11_1_2,18,473.472,57.94,1
11_1_2,19,454.858,54.69,1
11_1_2,20,454.849,51.94,0
11_1_2,21,463.217,51.04,1
11_1_2,22,472.045,49.46,0
11_1_2,23,475.576,50.18,0
11_1_3,0,404.648,47.55,0
11_1_3,1,374.444,47.1,0
11_1_3,2,349.102,46.74,0
11_1_3,3,339.377,47.12,1
11_1_3,4,325.435,47.39,1
11_1_3,5,307.667,47.93,0
11_1_3,6,290.09,48.34,0
11_1_3,7,288.393,48.89,0
11_1_3,8,295.525,49.86,1
11_1_3,9,290.177,50.54,0
11_1_3,10,310.716,51.11,1
11_1_3,11,336.366,50.73,1
11_1_3,12,342.827,50.43,1
11_1_3,13,424.771,50.28,1
11_1_3,14,484.885,50.58,0
11_1_3,15,494.944,51.61,1
11_1_3,16,493.507,53.43,1
11_1_3,17,485.594,58.05,1
11_1_3,18,473.472,57.94,0
11_1_3,19,454.858,54.69,0
11_1_3,20,454.849,51.94,0
11_1_3,21,463.217,51.04,1
11_1_3,22,472.045,49.46,1
11_1_3,23,475.576,50.18,1
11_2_0,0,404.648,49.01,0
11_2_0,1,374.444,48.91,0
11_2_0,2,349.102,49.06,0
11_2_0,3,339.377,49.12,0
11_2_0,4,325.435,51.06,0
11_2_0,5,307.667,52.82,1
11_2_0,6,290.09,56.67,1
11_2_0,7,288.393,59.41,0
11_2_0,8,295.525,56.37,0
11_2_0,9,290.177,55.56,0
11_2_0,10,310.716,54.92,0
11_2_0,11,336.366,54.15,0
11_2_0,12,342.827,53.16,1
11_2_0,13,424.771,53.55,0
11_2_0,14,484.885,53.72,1
11_2_0,15,494.944,54.83,1
11_2_0,16,493.507,54.01,0
11_2_0,17,485.594,52.67,1
11_2_0,18,473.472,52.16,1
11_2_0,19,454.858,51.35,0
11_2_0,20,454.849,50.09,0
11_2_0,21,463.217,46.4,1
11_2_0,22,472.045,43.21,1
11_2_0,23,475.576,31.44,1
11_2_1,0,404.648,49.01,1
11_2_1,1,374.444,48.91,1
11_2_1,2,349.102,49.06,1
11_2_1,3,339.377,49.12,1
11_2_1,4,325.435,51.06,1
11_2_1,5,307.667,52.82,1
11_2_1,6,290.09,56.67,0
11_2_1,7,288.393,59.41,1
11_2_1,8,295.525,56.37,1
11_2_1,9,290.177,55.56,0
11_2_1,10,310.716,54.92,1
11_2_1,11,336.366,54.15,0
11_2_1,12,342.827,53.16,1
11_2_1,13,424.771,53.55,1
11_2_1,14,484.885,53.72,1
11_2_1,15,494.944,54.83,0
11_2_1,16,493.507,54.01,1
11_2_1,17,485.594,52.67,1
11_2_1,18,473.472,52.16,0
11_2_1,19,454.858,51.35,0
11_2_1,20,454.849,50.09,1
11_2_1,21,463.217,46.4,0
11_2_1,22,472.045,43.21,0
11_2_1,23,475.576,31.44,1
11_2_2,0,404.648,49.01,0
11_2_2,1,374.444,48.91,1
11_2_2,2,349.102,49.06,0
11_2_2,3,339.377,49.12,1
11_2_2,4,325.435,51.06,0
11_2_2,5,307.667,52.82,1
11_2_2,6,290.09,56.67,0
11_2_2,7,288.393,59.41,1
11_2_2,8,295.525,56.37,0
11_2_2,9,290.177,55.56,1
11_2_2,10,310.716,54.92,1
11_2_2,11,336.366,54.15,1
11_2_2,12,342.827,53.16,1
11_2_2,13,424.771,53.55,0
11_2_2,14,484.885,53.72,1
11_2_2,15,494.944,54.83,0
11_2_2,16,493.507,54.01,0
11_2_2,17,485.594,52.67,0
11_2_2,18,473.472,52.16,1
11_2_2,19,454.858,51.35,1
11_2_2,20,454.849,50.09,0
11_2_2,21,463.217,46.4,1
11_2_2,22,472.045,43.21,0
11_2_2,23,475.576,31.44,0
11_2_3,0,404.648,49.01,0
11_2_3,1,374.444,48.91,0
11_2_3,2,349.102,49.06,0
11_2_3,3,339.377,49.12,1
11_2_3,4,325.435,51.06,1
11_2_3,5,307.667,52.82,0
11_2_3,6,290.09,56.67,0
11_2_3,7,288.393,59.41,0
11_2_3,8,295.525,56.37,1
11_2_3,9,290.177,55.56,0
11_2_3,10,310.716,54.92,1
11_2_3,11,336.366,54.15,1
11_2_3,12,342.827,53.16,1
11_2_3,13,424.771,53.55,1
11_2_3,14,484.885,53.72,0
11_2_3,15,494.944,54.83,1
11_2_3,16,493.507,54.01,1
11_2_3,17,485.594,52.67,1
11_2_3,18,473.472,52.16,0
11_2_3,19,454.858,51.35,0
11_2_3,20,454.849,50.09,0
11_2_3,21,463.217,46.4,1
11_2_3,22,472.045,43.21,1
11_2_3,23,475.576,31.44,1
11_3_0,0,404.648,25.64,0
11_3_0,1,374.444,25.97,0
11_3_0,2,349.102,24.99,0
11_3_0,3,339.377,26.04,0
11_3_0,4,325.435,27.94,0
11_3_0,5,307.667,38.92,1
11_3_0,6,290.09,45.52,1
11_3_0,7,288.393,47.97,0
11_3_0,8,295.525,47.43,0
11_3_0,9,290.177,47.98,0
11_3_0,10,310.716,48.43,0
11_3_0,11,336.366,46.96,0
11_3_0,12,342.827,48.34,1
11_3_0,13,424.771,49.91,0
11_3_0,14,484.885,50.0,1
11_3_0,15,494.944,51.27,1
11_3_0,16,493.507,60.71,0
11_3_0,17,485.594,62.89,1
11_3_0,18,473.472,52.3,1
11_3_0,19,454.858,47.56,0
11_3_0,20,454.849,43.3,0
11_3_0,21,463.217,41.21,1
11_3_0,22,472.045,39.57,1
11_3_0,23,475.576,40.4,1
11_3_1,0,404.648,25.64,1
11_3_1,1,374.444,25.97,1
11_3_1,2,349.102,24.99,1
11_3_1,3,339.377,26.04,1
11_3_1,4,325.435,27.94,1
11_3_1,5,307.667,38.92,1
11_3_1,6,290.09,45.52,0
11_3_1,7,288.393,47.97,1
11_3_1,8,295.525,47.43,1
11_3_1,9,290.177,47.98,0
11_3_1,10,310.716,48.43,1
11_3_1,11,336.366,46.96,0
11_3_1,12,342.827,48.34,1
11_3_1,13,424.771,49.91,1
11_3_1,14,484.885,50.0,1
11_3_1,15,494.944,51.27,0
11_3_1,16,493.507,60.71,1
11_3_1,17,485.594,62.89,1
11_3_1,18,473.472,52.3,0
11_3_1,19,454.858,47.56,0
11_3_1,20,454.849,43.3,1
11_3_1,21,463.217,41.21,0
11_3_1,22,472.045,39.57,0
11_3_1,23,475.576,40.4,1
11_3_2,0,404.648,25.64,0
11_3_2,1,374.444,25.97,1
11_3_2,2,349.102,24.99,0
11_3_2,3,339.377,26.04,1
11_3_2,4,325.435,27.94,0
11_3_2,5,307.667,38.92,1
11_3_2,6,290.09,45.52,0
11_3_2,7,288.393,47.97,1
11_3_2,8,295.525,47.43,0
11_3_2,9,290.177,47.98,1
11_3_2,10,310.716,48.43,1
11_3_2,11,336.366,46.96,1
11_3_2,12,342.827,48.34,1
11_3_2,13,424.771,49.91,0
11_3_2,14,484.885,50.0,1
11_3_2,15,494.944,51.27,0
11_3_2,16,493.507,60.71,0
11_3_2,17,485.594,62.89,0
11_3_2,18,473.472,52.3,1
11_3_2,19,454.858,47.56,1
11_3_2,20,454.849,43.3,0
11_3_2,21,463.217,41.21,1
11_3_2,22,472.045,39.57,0
11_3_2,23,475.576,40.4,0
11_3_3,0,404.648,25.64,0
11_3_3,1,374.444,25.97,0
11_3_3,2,349.102,24.99,0
11_3_3,3,339.377,26.04,1
11_3_3,4,325.435,27.94,1
11_3_3,5,307.667,38.92,0
11_3_3,6,290.09,45.52,0
11_3_3,7,288.393,47.97,0
11_3_3,8,295.525,47.43,1
11_3_3,9,290.177,47.98,0
11_3_3,10,310.716,48.43,1
11_3_3,11,336.366,46.96,1
11_3_3,12,342.827,48.34,1
11_3_3,13,424.771,49.91,1
11_3_3,14,484.885,50.0,0
11_3_3,15,494.944,51.27,1
11_3_3,16,493.507,60.71,1
11_3_3,17,485.594,62.89,1
11_3_3,18,473.472,52.3,0
11_3_3,19,454.858,47.56,0
11_3_3,20,454.849,43.3,0
11_3_3,21,463.217,41.21,1
11_3_3,22,472.045,39.57,1
11_3_3,23,475.576,40.4,1
11_4_0,0,404.648,39.42,0
11_4_0,1,374.444,38.58,0
11_4_0,2,349.102,37.99,0
11_4_0,3,339.377,39.16,0
11_4_0,4,325.435,41.09,0
11_4_0,5,307.667,42.74,1
11_4_0,6,290.09,51.84,1
11_4_0,7,288.393,49.83,0
11_4_0,8,295.525,48.41,0
11_4_0,9,290.177,43.74,0
11_4_0,10,310.716,41.11,0
11_4_0,11,336.366,40.02,0
11_4_0,12,342.827,39.9,1
11_4_0,13,424.771,40.36,0
11_4_0,14,484.885,40.92,1
11_4_0,15,494.944,42.59,1
11_4_0,16,493.507,43.34,0
11_4_0,17,485.594,43.42,1
11_4_0,18,473.472,42.56,1
11_4_0,19,454.858,41.32,0
11_4_0,20,454.849,41.23,0
11_4_0,21,463.217,40.95,1
11_4_0,22,472.045,36.21,1
11_4_0,23,475.576,34.05,1
11_4_1,0,404.648,39.42,1
11_4_1,1,374.444,38.58,1
11_4_1,2,349.102,37.99,1
11_4_1,3,339.377,39.16,1
11_4_1,4,325.435,41.09,1
11_4_1,5,307.667,42.74,1
11_4_1,6,290.09,51.84,0
11_4_1,7,288.393,49.83,1
11_4_1,8,295.525,48.41,1
11_4_1,9,290.177,43.74,0
11_4_1,10,310.716,41.11,1
11_4_1,11,336.366,40.02,0
11_4_1,12,342.827,39.9,1
11_4_1,13,424.771,40.36,1
11_4_1,14,484.885,40.92,1
11_4_1,15,494.944,42.59,0
11_4_1,16,493.507,43.34,1
11_4_1,17,485.594,43.42,1
11_4_1,18,473.472,42.56,0
11_4_1,19,454.858,41.32,0
11_4_1,20,454.849,41.23,1
11_4_1,21,463.217,40.95,0
11_4_1,22,472.045,36.21,0
11_4_1,23,475.576,34.05,1
11_4_2,0,404.648,39.42,0
11_4_2,1,374.444,38.58,1
11_4_2,2,349.102,37.99,0
11_4_2,3,339.377,39.16,1
11_4_2,4,325.435,41.09,0
11_4_2,5,307.667,42.74,1
11_4_2,6,290.09,51.84,0
11_4_2,7,288.393,49.83,1
11_4_2,8,295.525,48.41,0
11_4_2,9,290.177,43.74,1
11_4_2,10,310.716,41.11,1
11_4_2,11,336.366,40.02,1
11_4_2,12,342.827,39.9,1
11_4_2,13,424.771,40.36,0
11_4_2,14,484.885,40.92,1
11_4_2,15,494.944,42.59,0
11_4_2,16,493.507,43.34,0
11_4_2,17,485.594,43.42,0
11_4_2,18,473.472,42.56,1
11_4_2,19,454.858,41.32,1
11_4_2,20,454.849,41.23,0
11_4_2,21,463.217,40.95,1
11_4_2,22,472.045,36.21,0
11_4_2,23,475.576,34.05,0
11_4_3,0,404.648,39.42,0
11_4_3,1,374.444,38.58,0
11_4_3,2,349.102,37.99,0
11_4_3,3,339.377,39.16,1
11_4_3,4,325.435,41.09,1
11_4_3,5,307.667,42.74,0
11_4_3,6,290.09,51.84,0
11_4_3,7,288.393,49.83,0
11_4_3,8,295.525,48.41,1
11_4_3,9,290.177,43.74,0
11_4_3,10,310.716,41.11,1
11_4_3,11,336.366,40.02,1
11_4_3,12,342.827,39.9,1
11_4_3,13,424.771,40.36,1
11_4_3,14,484.885,40.92,0
11_4_3,15,494.944,42.59,1
11_4_3,16,493.507,43.34,1
11_4_3,17,485.594,43.42,1
11_4_3,18,473.472,42.56,0
11_4_3,19,454.858,41.32,0
11_4_3,20,454.849,41.23,0
11_4_3,21,463.217,40.95,1
11_4_3,22,472.045,36.21,1
11_4_3,23,475.576,34.05,1
11_5_0,0,404.648,25.37,0
11_5_0,1,374.444,25.15,0
11_5_0,2,349.102,25.33,0
11_5_0,3,339.377,26.73,0
11_5_0,4,325.435,30.15,0
11_5_0,5,307.667,31.35,1
11_5_0,6,290.09,31.8,1
11_5_0,7,288.393,31.8,0
11_5_0,8,295.525,31.96,0
11_5_0,9,290.177,31.71,0
11_5_0,10,310.716,30.45,0
11_5_0,11,336.366,29.93,0
11_5_0,12,342.827,29.4,1
11_5_0,13,424.771,29.26,0
11_5_0,14,484.885,29.12,1
11_5_0,15,494.944,29.99,1
11_5_0,16,493.507,30.3,0
11_5_0,17,485.594,30.25,1
11_5_0,18,473.472,29.95,1
11_5_0,19,454.858,29.55,0
11_5_0,20,454.849,29.46,0
11_5_0,21,463.217,27.59,1
11_5_0,22,472.045,27.78,1
11_5_0,23,475.576,27.29,1
11_5_1,0,404.648,25.37,1
11_5_1,1,374.444,25.15,1
11_5_1,2,349.102,25.33,1
11_5_1,3,339.377,26.73,1
11_5_1,4,325.435,30.15,1
11_5_1,5,307.667,31.35,1
11_5_1,6,290.09,31.8,0
11_5_1,7,288.393,31.8,1
11_5_1,8,295.525,31.96,1
11_5_1,9,290.177,31.71,0
11_5_1,10,310.716,30.45,1
11_5_1,11,336.366,29.93,0
11_5_1,12,342.827,29.4,1
11_5_1,13,424.771,29.26,1
11_5_1,14,484.885,29.12,1
11_5_1,15,494.944,29.99,0
11_5_1,16,493.507,30.3,1
11_5_1,17,485.594,30.25,1
11_5_1,18,473.472,29.95,0
11_5_1,19,454.858,29.55,0
11_5_1,20,454.849,29.46,1
11_5_1,21,463.217,27.59,0
11_5_1,22,472.045,27.78,0
11_5_1,23,475.576,27.29,1
11_5_2,0,404.648,25.37,0
11_5_2,1,374.444,25.15,1
11_5_2,2,349.102,25.33,0
11_5_2,3,339.377,26.73,1
11_5_2,4,325.435,30.15,0
11_5_2,5,307.667,31.35,1
11_5_2,6,290.09,31.8,0
11_5_2,7,288.393,31.8,1
11_5_2,8,295.525,31.96,0
11_5_2,9,290.177,31.71,1
11_5_2,10,310.716,30.45,1
11_5_2,11,336.366,29.93,1
11_5_2,12,342.827,29.4,1
11_5_2,13,424.771,29.26,0
11_5_2,14,484.885,29.12,1
11_5_2,15,494.944,29.99,0
11_5_2,16,493.507,30.3,0
11_5_2,17,485.594,30.25,0
11_5_2,18,473.472,29.95,1
11_5_2,19,454.858,29.55,1
11_5_2,20,454.849,29.46,0
11_5_2,21,463.217,27.59,1
11_5_2,22,472.045,27.78,0
11_5_2,23,475.576,27.29,0
11_5_3,0,404.648,25.37,0
11_5_3,1,374.444,25.15,0
11_5_3,2,349.102,25.33,0
11_5_3,3,339.377,26.73,1
11_5_3,4,325.435,30.15,1
11_5_3,5,307.667,31.35,0
11_5_3,6,290.09,31.8,0
11_5_3,7,288.393,31.8,0
11_5_3,8,295.525,31.96,1
11_5_3,9,290.177,31.71,0
11_5_3,10,310.716,30.45,1
11_5_3,11,336.366,29.93,1
11_5_3,12,342.827,29.4,1
11_5_3,13,424.771,29.26,1
11_5_3,14,484.885,29.12,0
11_5_3,15,494.944,29.99,1
11_5_3,16,493.507,30.3,1
11_5_3,17,485.594,30.25,1
11_5_3,18,473.472,29.95,0
11_5_3,19,454.858,29.55,0
11_5_3,20,454.849,29.46,0
11_5_3,21,463.217,27.59,1
11_5_3,22,472.045,27.78,1
11_5_3,23,475.576,27.29,1
11_6_0,0,404.648,12.86,0
11_6_0,1,374.444,14.27,0
11_6_0,2,349.102,14.45,0
11_6_0,3,339.377,6.03,0
11_6_0,4,325.435,22.51,0
11_6_0,5,307.667,42.64,1
11_6_0,6,290.09,44.91,1
11_6_0,7,288.393,44.22,0
11_6_0,8,295.525,43.21,0
11_6_0,9,290.177,42.88,0
11_6_0,10,310.716,42.44,0
11_6_0,11,336.366,42.33,0
11_6_0,12,342.827,42.32,1
11_6_0,13,424.771,42.16,0
11_6_0,14,484.885,42.09,1
11_6_0,15,494.944,42.19,1
11_6_0,16,493.507,43.04,0
11_6_0,17,485.594,44.65,1
11_6_0,18,473.472,45.03,1
11_6_0,19,454.858,44.25,0
11_6_0,20,454.849,42.96,0
11_6_0,21,463.217,41.7,1
11_6_0,22,472.045,36.77,1
11_6_0,23,475.576,39.08,1
11_6_1,0,404.648,12.86,1
11_6_1,1,374.444,14.27,1
11_6_1,2,349.102,14.45,1
11_6_1,3,339.377,6.03,1
11_6_1,4,325.435,22.51,1
11_6_1,5,307.667,42.64,1
11_6_1,6,290.09,44.91,0
11_6_1,7,288.393,44.22,1
11_6_1,8,295.525,43.21,1
11_6_1,9,290.177,42.88,0
11_6_1,10,310.716,42.44,1
11_6_1,11,336.366,42.33,0
11_6_1,12,342.827,42.32,1
11_6_1,13,424.771,42.16,1
11_6_1,14,484.885,42.09,1
11_6_1,15,494.944,42.19,0
11_6_1,16,493.507,43.04,1
11_6_1,17,485.594,44.65,1
11_6_1,18,473.472,45.03,0
11_6_1,19,454.858,44.25,0
11_6_1,20,454.849,42.96,1
11_6_1,21,463.217,41.7,0
11_6_1,22,472.045,36.77,0
11_6_1,23,475.576,39.08,1
11_6_2,0,404.648,12.86,0
11_6_2,1,374.444,14.27,1
11_6_2,2,349.102,14.45,0
11_6_2,3,339.377,6.03,1
11_6_2,4,325.435,22.51,0
11_6_2,5,307.667,42.64,1
11_6_2,6,290.09,44.91,0
11_6_2,7,288.393,44.22,1
11_6_2,8,295.525,43.21,0
11_6_2,9,290.177,42.88,1
11_6_2,10,310.716,42.44,1
11_6_2,11,336.366,42.33,1
11_6_2,12,342.827,42.32,1
11_6_2,13,424.771,42.16,0
11_6_2,14,484.885,42.09,1
11_6_2,15,494.944,42.19,0
11_6_2,16,493.507,43.04,0
11_6_2,17,485.594,44.65,0
11_6_2,18,473.472,45.03,1
11_6_2,19,454.858,44.25,1
11_6_2,20,454.849,42.96,0
11_6_2,21,463.217,41.7,1
11_6_2,22,472.045,36.77,0
11_6_2,23,475.576,39.08,0
11_6_3,0,404.648,12.86,0
11_6_3,1,374.444,14.27,0
11_6_3,2,349.102,14.45,0
11_6_3,3,339.377,6.03,1
11_6_3,4,325.435,22.51,1
11_6_3,5,307.667,42.64,0
11_6_3,6,290.09,44.91,0
11_6_3,7,288.393,44.22,0
11_6_3,8,295.525,43.21,1
11_6_3,9,290.177,42.88,0
11_6_3,10,310.716,42.44,1
11_6_3,11,336.366,42.33,1
11_6_3,12,342.827,42.32,1
11_6_3,13,424.771,42.16,1
11_6_3,14,484.885,42.09,0
11_6_3,15,494.944,42.19,1
11_6_3,16,493.507,43.04,1
11_6_3,17,485.594,44.65,1
11_6_3,18,473.472,45.03,0
11_6_3,19,454.858,44.25,0
11_6_3,20,454.849,42.96,0
11_6_3,21,463.217,41.7,1
11_6_3,22,472.045,36.77,1
11_6_3,23,475.576,39.08,1
11_7_0,0,404.648,32.64,0
11_7_0,1,374.444,31.16,0
11_7_0,2,349.102,29.56,0
11_7_0,3,339.377,29.72,0
11_7_0,4,325.435,27.51,0
11_7_0,5,307.667,27.6,1
11_7_0,6,290.09,30.9,1
11_7_0,7,288.393,29.4,0
11_7_0,8,295.525,28.88,0
11_7_0,9,290.177,28.65,0
11_7_0,10,310.716,21.12,0
11_7_0,11,336.366,4.9,0
11_7_0,12,342.827,-2.46,1
11_7_0,13,424.771,-2.82,0
11_7_0,14,484.885,1.98,1
11_7_0,15,494.944,19.61,1
11_7_0,16,493.507,29.65,0
11_7_0,17,485.594,34.51,1
11_7_0,18,473.472,37.25,1
11_7_0,19,454.858,33.2,0
11_7_0,20,454.849,33.68,0
11_7_0,21,463.217,12.78,1
11_7_0,22,472.045,13.04,1
11_7_0,23,475.576,5.06,1
11_7_1,0,404.648,32.64,1
11_7_1,1,374.444,31.16,1
11_7_1,2,349.102,29.56,1
11_7_1,3,339.377,29.72,1
11_7_1,4,325.435,27.51,1
11_7_1,5,307.667,27.6,1
11_7_1,6,290.09,30.9,0
11_7_1,7,288.393,29.4,1
11_7_1,8,295.525,28.88,1
11_7_1,9,290.177,28.65,0
11_7_1,10,310.716,21.12,1
11_7_1,11,336.366,4.9,0
11_7_1,12,342.827,-2.46,1
11_7_1,13,424.771,-2.82,1
11_7_1,14,484.885,1.98,1
11_7_1,15,494.944,19.61,0
11_7_1,16,493.507,29.65,1
11_7_1,17,485.594,34.51,1
11_7_1,18,473.472,37.25,0
11_7_1,19,454.858,33.2,0
11_7_1,20,454.849,33.68,1
11_7_1,21,463.217,12.78,0
11_7_1,22,472.045,13.04,0
11_7_1,23,475.576,5.06,1
11_7_2,0,404.648,32.64,0
11_7_2,1,374.444,31.16,1
11_7_2,2,349.102,29.56,0
11_7_2,3,339.377,29.72,1
11_7_2,4,325.435,27.51,0
11_7_2,5,307.667,27.6,1
11_7_2,6,290.09,30.9,0
11_7_2,7,288.393,29.4,1
11_7_2,8,295.525,28.88,0
11_7_2,9,290.177,28.65,1
11_7_2,10,310.716,21.12,1
11_7_2,11,336.366,4.9,1
11_7_2,12,342.827,-2.46,1
11_7_2,13,424.771,-2.82,0
11_7_2,14,484.885,1.98,1
11_7_2,15,494.944,19.61,0
11_7_2,16,493.507,29.65,0
11_7_2,17,485.594,34.51,0
11_7_2,18,473.472,37.25,1
11_7_2,19,454.858,33.2,1
11_7_2,20,454.849,33.68,0
11_7_2,21,463.217,12.78,1
11_7_2,22,472.045,13.04,0
11_7_2,23,475.576,5.06,0
11_7_3,0,404.648,32.64,0
11_7_3,1,374.444,31.16,0
11_7_3,2,349.102,29.56,0
11_7_3,3,339.377,29.72,1
11_7_3,4,325.435,27.51,1
11_7_3,5,307.667,27.6,0
11_7_3,6,290.09,30.9,0
11_7_3,7,288.393,29.4,0
11_7_3,8,295.525,28.88,1
11_7_3,9,290.177,28.65,0
11_7_3,10,310.716,21.12,1
11_7_3,11,336.366,4.9,1
11_7_3,12,342.827,-2.46,1
11_7_3,13,424.771,-2.82,1
11_7_3,14,484.885,1.98,0
11_7_3,15,494.944,19.61,1
11_7_3,16,493.507,29.65,1
11_7_3,17,485.594,34.51,1
11_7_3,18,473.472,37.25,0
11_7_3,19,454.858,33.2,0
11_7_3,20,454.849,33.68,0
11_7_3,21,463.217,12.78,1
11_7_3,22,472.045,13.04,1
11_7_3,23,475.576,5.06,1
11_8_0,0,404.648,29.78,0
11_8_0,1,374.444,27.99,0
